vid,mos,width,height,pixfmt,framerate,nb_frames,bitdepth,bitrate
0_14_07_1615672308-yase,46.5182,1920,1080,yuv420p,30.0,240,8,5364671
0_14_07_1615698439-yase,54.8935,1920,1080,yuv420p,30.0,240,8,6384345
0_14_07_1616918974-yase,36.0177,1920,1080,yuv420p,30.0,240,8,3463136
0_14_07_1617167508-yase,30.8085,2160,3840,yuv420p,30.0,240,8,16322204
0_14_07_1618072151-yase,30.7043,1920,1080,yuv420p,25.0,200,8,3627570
0_14_07_1618382271-yase,34.1976,1906,1080,yuv420p,60.0,480,8,4589719
0_14_07_1618850371-yase,37.1526,1094,1080,yuv420p,60.0,480,8,3323951
0_14_07_1619289320-yase,60.7907,1920,1080,yuv420p,30.0,240,8,1983238
0_14_07_1620163378-yase,54.2158,3840,2160,yuv420p,60.0,480,8,33011730
0_14_07_500001602549428-yase,60.3432,1080,1920,yuv420p,60.0,480,8,7019058
0_14_07_500001604187864-yase,52.4001,1080,1920,yuv420p,30.0,240,8,7014095
0_14_07_500001604213002-yase,56.4195,1080,1920,yuv420p,30.0,240,8,2180677
0_14_07_500001605233555-yase,35.8206,1278,720,yuv420p,30.0,240,8,1891563
0_14_07_500001606486597-yase,40.0384,960,432,yuv420p,60.0,480,8,1141630
0_14_07_500001608212047-yase,58.0484,1920,1080,yuv420p,60.0,480,8,14060762
0_14_07_500001612339271-yase,55.9188,1920,1080,yuv420p,30.0,240,8,8306497
0_14_07_500001612464597-yase,41.6147,1920,1080,yuv420p,30.0,240,8,8161378
0_14_07_500001613621164-yase,30.3524,1280,720,yuv420p,26.0,208,8,1065702
0_14_08_25630021580-yase,62.3828,1920,1080,yuv420p,30.0,240,8,4704226
0_14_08_25640244540-yase,17.5606,400,226,yuv420p,30.0,240,8,403779
0_14_08_25646534881-yase,48.3893,1080,1920,yuv420p,30.00000003770265,240,8,4425223
0_14_08_25659380842-yase,53.1925,2036,1080,yuv420p,30.0,240,8,5606392
0_14_08_25667572200-yase,36.6285,1920,1080,yuv420p,30.0,240,8,3278057
0_14_08_25682249425-yase,63.6836,2160,3840,yuv420p,60.0,480,8,25006376
0_14_08_25682510623-yase,28.5451,960,544,yuv420p,30.0,240,8,1451445
0_14_08_25682642337-yase,30.8931,1914,1080,yuv420p,30.0,240,8,2001174
0_14_08_25685918131-yase,34.8803,1920,1080,yuv420p,30.0,240,8,5088824
0_14_08_25686050120-yase,64.8663,1920,1080,yuv420p10le,30.0,240,10,2188463
0_14_08_25698633346-yase,53.3788,590,1280,yuv420p,34.33513709452271,275,8,610182
0_14_08_25713706838-yase,69.0832,1920,1080,yuv420p,25.0,200,8,2908285
0_14_08_25714689504-yase,50.8887,1280,720,yuv420p,29.97,240,8,1757360
0_14_08_25723864662-yase,43.7279,1056,1920,yuv420p,30.00000007001167,240,8,4085972
0_14_08_25727337607-yase,67.0986,1920,1080,yuv420p,29.97002997002997,240,8,423464
0_14_08_25749096057-yase,47.8114,1920,1080,yuv420p,30.0,240,8,4872747
0_14_08_25759189037-yase,65.1669,1920,3840,yuv420p,30.0,240,8,5578374
0_14_08_25759648789-yase,61.9579,1080,1920,yuv420p,60.0,480,8,11423582
0_14_08_25801656156-yase,45.5404,1080,1920,yuv420p,30.0,240,8,2292037
0_14_08_25824658933-yase,48.3429,1920,1080,yuv420p,30.0,240,8,2081474
0_14_08_25825578180-yase,48.4164,544,960,yuv420p,30.0,240,8,557526
0_14_08_25837635460-yase,49.4563,1920,1080,yuv420p,30.0,240,8,6250642
0_14_08_25840255042-yase,54.2655,854,480,yuv420p,30.0,240,8,12834
0_14_08_25851986376-yase,63.5567,1080,2400,yuv420p,30.0,240,8,5683003
0_14_08_25886589374-yase,59.4288,1080,1920,yuv420p,120.0,959,8,5495807
0_14_08_25894456453-yase,46.3248,1280,720,yuv420p,30.0,240,8,1493813
0_14_08_25915821792-yase,42.8361,1600,720,yuv420p,50.0,400,8,10815019
0_14_08_25924075976-yase,51.7118,1280,720,yuv420p,30.0,240,8,1706845
0_14_08_25938955435-yase,55.2404,3840,2160,yuv420p,60.0,480,8,28951592
0_14_08_25966283399-yase,49.5961,1080,1920,yuv420p,30.0,240,8,4092682
0_14_08_25970412458-yase,62.6626,3840,2160,yuv420p,30.00750066010426,240,8,39368685
0_15_05_1601899283-yase,54.6626,1920,1080,yuv420p,30.0,240,8,1842028
0_15_05_1602247215-yase,35.0561,368,640,yuv420p,30.0,240,8,199530
0_15_05_1602944508-yase,44.1438,1920,1080,yuv420p,23.976023976023978,192,8,6316862
0_15_05_1604019862-yase,49.4637,1920,1080,yuv420p,23.976023976023978,192,8,4147347
0_15_05_1606695835-yase,43.7055,1920,1080,yuv420p,60.0,480,8,4776468
0_15_05_1608350154-yase,53.2452,1080,1916,yuv420p,30.0,240,8,5042740
0_15_05_1610173739-yase,49.982,720,1280,yuv420p,25.0,200,8,1858749
0_15_05_1611026621-yase,51.0026,1920,1080,yuvj420p,30.03003003003003,241,8,12709388
0_15_05_1615500824-yase,57.4631,1088,1920,yuv420p,22.0,176,8,1359364
0_15_05_1616601003-yase,60.7232,3840,2160,yuv420p,25.0,200,8,19374421
0_15_05_1621956551-yase,49.0066,1920,1080,yuv420p,60.0,480,8,3605435
0_15_05_500001603738371-yase,33.563,1280,720,yuv420p,30.0,240,8,1243125
0_15_05_500001605153716-yase,47.6636,1280,720,yuv420p,30.0,240,8,1414855
0_15_05_500001609286294-yase,57.0328,2560,1600,yuv420p,49.32956100891036,395,8,1915419
0_15_05_500001613377589-yase,42.8747,1080,1920,yuv420p,60.0,480,8,6124374
0_15_05_500001619614236-yase,40.9228,974,640,yuv420p,30.0,240,8,574225
0_15_06_1601200168-yase,56.7338,1080,1920,yuv420p,30.0,240,8,2000148
0_15_06_1601211838-yase,53.7206,1920,1080,yuv420p,30.0,240,8,2142036
0_15_06_1601218668-yase,45.5609,504,896,yuv420p,15.0,120,8,781080
0_15_06_1602000943-yase,38.7829,1920,1080,yuv420p,30.0,240,8,1802549
0_15_06_1602014375-yase,38.8659,1280,720,yuv420p,47.880998080614205,384,8,1745164
0_15_06_1602344897-yase,61.2165,3840,2160,yuv420p,25.0,200,8,14347237
0_15_06_1602821602-yase,65.0726,1080,1920,yuv420p,30.0,240,8,7256190
0_15_06_1603900072-yase,36.3783,1280,720,yuv420p,25.0,200,8,917690
0_15_06_1604056367-yase,57.5045,1088,1920,yuv420p,22.0,176,8,2594625
0_15_06_1604471811-yase,51.038,3574,1600,yuv420p,60.0,480,8,7030997
0_15_06_1604810408-yase,64.2688,1088,1920,yuv420p,22.0,176,8,1924944
0_15_06_1605637005-yase,58.6133,1920,1080,yuv420p,60.0,480,8,5900205
0_15_06_1606260774-yase,54.1717,1920,1080,yuv420p,60.0,480,8,7636558
0_15_06_1607306008-yase,54.6056,540,960,yuv420p,24.0,192,8,632992
0_15_06_1607385268-yase,48.7114,1920,1080,yuv420p,60.0,480,8,2254330
0_15_06_1608525513-yase,37.0628,1920,1080,yuv420p,60.0,480,8,5336612
0_15_06_1609275318-yase,55.3117,720,1280,yuv420p,22.0,176,8,1138998
0_15_06_1609343207-yase,56.8366,1088,1920,yuv420p,15.0,120,8,1167579
0_15_06_1610410783-yase,57.6886,1920,1080,yuv420p,60.0,480,8,3141690
0_15_06_1611426375-yase,32.0833,960,544,yuv420p,30.0,240,8,1909621
0_15_06_1611430379-yase,62.7318,1088,1920,yuv420p,22.0,176,8,1985494
0_15_06_1612332746-yase,29.5618,1920,1080,yuv420p,60.0,480,8,9653411
0_15_06_1614325492-yase,65.1964,2160,3840,yuv420p,59.94005994005994,480,8,22417594
0_15_06_1614343196-yase,60.9183,2560,1440,yuv420p,24.0,192,8,6017976
0_15_06_1614912116-yase,60.9752,1920,1080,yuv420p,30.0,240,8,5117875
0_15_06_1615767214-yase,44.6467,1920,1080,yuv420p,30.0,240,8,4818377
0_15_06_1616600428-yase,46.5466,1920,1080,yuv420p,30.0,240,8,4418857
0_15_06_1619326830-yase,54.7913,720,1280,yuv420p,30.0,240,8,2214355
0_15_06_500001602133224-yase,26.0548,1920,1080,yuv420p,29.0,232,8,5604118
0_15_06_500001602221768-yase,36.6104,2160,1080,yuv420p,30.0,240,8,4221930
0_15_06_500001612465837-yase,28.29,2160,3840,yuv420p,30.0,240,8,10929565
0_15_06_500001615501059-yase,25.1871,1280,720,yuv420p,58.0,464,8,2134650
0_15_07_1601237741-yase,46.9324,1080,1918,yuv420p,30.0,240,8,3383585
0_15_07_1601959349-yase,35.7226,1280,720,yuv420p,30.0,240,8,3089553
0_15_07_1602094221-yase,56.8319,2080,1080,yuv420p,94.822,759,8,5111848
0_15_07_1602169600-yase,39.8293,720,1280,yuvj420p,15.0,120,8,2031215
0_15_07_1602349762-yase,57.6534,3840,2160,yuv420p,25.0,200,8,21614217
0_15_07_1602969689-yase,58.3841,1080,2340,yuv420p,59.789707165573645,479,8,3618132
0_15_07_1604171540-yase,58.6159,3840,2160,yuv420p,60.0,480,8,26742359
0_15_07_1605116872-yase,34.8546,720,720,yuv420p,30.0,240,8,956468
0_15_07_1605232923-yase,49.7951,1920,1080,yuv420p,58.0,464,8,4631057
0_15_07_1606488680-yase,57.2819,720,1280,yuv420p,30.0,240,8,2367910
0_15_07_1606750741-yase,31.4583,1080,1920,yuv420p,30.0,240,8,5436709
0_15_07_1607800555-yase,61.1717,1920,1080,yuv420p,30.0,240,8,2332204
0_15_07_1608137195-yase,32.5232,1920,1080,yuv420p,60.0,480,8,2280570
0_15_07_1608740054-yase,70.8362,1080,1920,yuv420p,60.0,480,8,4773310
0_15_07_1609392908-yase,51.3827,1920,1080,yuv420p,59.94005994005994,480,8,2424655
0_15_07_1609831254-yase,65.0196,1080,1920,yuv420p,30.0,240,8,11578067
0_15_07_1609870184-yase,47.4627,720,1284,yuv420p,30.0,240,8,1097216
0_15_07_1610135088-yase,63.7509,2160,3840,yuv420p,30.0,240,8,9639990
0_15_07_1610536571-yase,26.2139,960,480,yuv420p,30.0,240,8,1289729
0_15_07_1610641784-yase,46.9133,1920,1080,yuv420p,59.99999990870359,480,8,6475060
0_15_07_1611571243-yase,66.8919,2160,3840,yuv420p,30.0,240,8,13985598
0_15_07_1612470216-yase,35.5709,960,540,yuv420p,25.0,200,8,791941
0_15_07_1612573216-yase,34.2977,1080,1920,yuv420p,30.0,240,8,1521500
0_15_07_1613450437-yase,28.714,1920,1080,yuv420p,30.0,240,8,5766114
0_15_07_1613584488-yase,33.1053,1920,1080,yuv420p,30.0,240,8,3666185
0_15_07_1615532798-yase,24.5165,864,480,yuv420p,24.0,192,8,725979
0_15_07_1615568195-yase,54.9331,1080,1920,yuv420p,62.0,496,8,4597873
0_15_07_1618821425-yase,53.1172,1920,1080,yuv420p,30.0,240,8,1168509
0_15_07_500001605559206-yase,41.7763,1520,720,yuv420p,59.94005994005994,480,8,3143249
0_15_07_500001611903380-yase,38.2094,1280,720,yuv420p,30.0,240,8,2057181
0_15_07_500001612473198-yase,31.4969,1080,1920,yuv420p,30.0,240,8,2383758
0_15_07_500001615522936-yase,41.9261,720,1280,yuv420p,30.0,240,8,1501289
0_15_07_500001615551701-yase,36.9117,1080,1920,yuv420p,30.0,240,8,3706464
0_15_07_500001619761306-yase,40.4409,1920,1080,yuv420p,29.97002997002997,240,8,3941760
0_15_07_500001619771015-yase,60.8368,864,1920,yuv420p,30.0,240,8,2983789
0_15_08_25621175185-yase,67.1721,2160,3840,yuvj420p,30.0,240,8,16251453
0_15_08_25622483921-yase,62.8009,1080,1920,yuv420p,60.0,480,8,1317529
0_15_08_25622551962-yase,30.4838,1280,720,yuv420p,30.0,240,8,1114834
0_15_08_25635525256-yase,54.2487,1920,862,yuv420p,30.0,240,8,3995128
0_15_08_25657022887-yase,60.0467,1920,1080,yuvj420p,120.0,959,8,1419086
0_15_08_25658989081-yase,67.0813,1920,1080,yuv420p,30.0,240,8,4711630
0_15_08_25664493867-yase,40.1476,1080,1920,yuv420p,30.0,240,8,3113769
0_15_08_25667311289-yase,54.6759,1920,1080,yuv420p,30.0,240,8,5584983
0_15_08_25668489966-yase,60.6453,720,1280,yuv420p,20.0,160,8,1076958
0_15_08_25682970859-yase,37.1689,1922,1080,yuv420p,30.0,240,8,2430219
0_15_08_25695815020-yase,66.5382,1088,1920,yuv420p,22.0,176,8,2434442
0_15_08_25696143663-yase,40.7022,720,1278,yuv420p,30.0,240,8,1171851
0_15_08_25711610534-yase,46.7692,1920,1080,yuv420p,30.0,240,8,1470122
0_15_08_25717047537-yase,70.2006,3840,2160,yuv420p,25.0,200,8,19262782
0_15_08_25718818216-yase,55.8476,1920,1080,yuv420p,30.0,240,8,3408171
0_15_08_25727012008-yase,60.653,1920,1080,yuv420p,60.0,480,8,1108997
0_15_08_25735528562-yase,63.4212,3840,2160,yuv420p,25.0,200,8,20271399
0_15_08_25755060615-yase,31.8724,1920,1080,yuv420p,15.0,120,8,1674626
0_15_08_25755258648-yase,44.5838,1280,720,yuv420p,30.0,240,8,2804001
0_15_08_25758795026-yase,61.6205,1088,1920,yuv420p,20.0,160,8,3905299
0_15_08_25762595110-yase,57.702,1080,1920,yuv420p,30.0,240,8,2949376
0_15_08_25772167148-yase,61.587,1080,1920,yuv420p,60.0,480,8,3738975
0_15_08_25788352921-yase,59.9097,1920,1080,yuv420p,25.0,200,8,6060699
0_15_08_25789071901-yase,30.0506,1280,720,yuv420p,29.97002997002997,240,8,9546250
0_15_08_25816271461-yase,29.2078,720,1280,yuv420p,28.0,224,8,1145672
0_15_08_25817580228-yase,52.4207,720,1280,yuv420p,30.0,240,8,1343514
0_15_08_25830490324-yase,53.466,2160,3840,yuv420p,120.0,960,8,36702940
0_15_08_25832982231-yase,55.9524,1080,2400,yuv420p,55.0,440,8,3884496
0_15_08_25845567470-yase,59.289,1088,1920,yuv420p,19.0,152,8,1948276
0_15_08_25845629891-yase,50.4455,1080,1920,yuv420p,29.97002997002997,240,8,2600715
0_15_08_25861819464-yase,47.8171,2372,1080,yuv420p,30.0,240,8,2908700
0_15_08_25914706735-yase,67.0792,2160,3840,yuv420p,60.0,480,8,10375158
0_15_08_25919621410-yase,48.3553,1920,1080,yuv420p,23.976023976023978,192,8,3371474
0_15_08_25945833650-yase,62.3686,1080,2400,yuv420p,24.166666666666668,194,8,4979024
0_15_08_25957564904-yase,44.5973,1600,720,yuv420p,41.13792328765044,330,8,1630078
0_16_05_1601421616-yase,34.4056,1920,1078,yuv420p,30.0,240,8,1785761
0_16_05_1602636217-yase,56.074,1440,1080,yuv420p,30.0,240,8,538759
0_16_05_1603687404-yase,45.0633,1280,720,yuv420p,29.97002997002997,240,8,1775270
0_16_05_1607809743-yase,45.7202,1920,1080,yuv420p,27.0,216,8,4822089
0_16_05_1610563645-yase,37.0917,1280,720,yuv420p,30.0,240,8,1056571
0_16_05_1612370767-yase,61.9412,1280,720,yuv420p,30.0,240,8,188765
0_16_05_1614169926-yase,28.7765,1920,1080,yuv420p,30.0,240,8,2228823
0_16_05_1618992824-yase,25.2012,1080,1920,yuv420p,25.0,200,8,8054418
0_16_05_1619299638-yase,51.6973,1080,1440,yuv420p,30.0,240,8,1309395
0_16_05_500001605613813-yase,32.1758,480,640,yuv420p,60.0,480,8,1190484
0_16_05_500001606464426-yase,21.5003,1080,1080,yuv420p,30.0,240,8,2388860
0_16_05_500001609303533-yase,38.0589,1440,1440,yuv420p,60.0,480,8,6319284
0_16_05_500001611416920-yase,57.7636,1080,1920,yuv420p,30.0,240,8,4732263
0_16_05_500001611972690-yase,61.2192,576,1280,yuv420p,20.07340336762212,161,8,1259524
0_16_05_500001611973797-yase,51.697,1920,864,yuv420p,30.0,240,8,2399791
0_16_05_500001615520206-yase,45.8399,1920,1080,yuvj420p,30.0,240,8,12261829
0_16_05_500001617899619-yase,43.1573,1920,1080,yuv420p,30.0,240,8,4438116
0_16_06_1601098726-yase,38.9487,1920,1080,yuv420p,30.0,240,8,3145726
0_16_06_1601225548-yase,53.9541,1920,1080,yuv420p,29.97002997002997,240,8,1844767
0_16_06_1601689381-yase,40.1515,1920,1080,yuv420p,30.0,240,8,2963019
0_16_06_1601943864-yase,64.8456,1080,2160,yuv420p,30.0,240,8,2337445
0_16_06_1603074072-yase,35.1445,1728,1080,yuv420p,30.0,240,8,3057843
0_16_06_1603411416-yase,44.2334,1280,720,yuv420p,29.97002997002997,240,8,1909567
0_16_06_1603725080-yase,36.727,1920,1080,yuv420p,25.0,200,8,4932652
0_16_06_1603796979-yase,34.7142,1920,1080,yuv420p,30.0,240,8,2646020
0_16_06_1603942900-yase,55.4286,1080,1920,yuv420p,30.0,240,8,2639293
0_16_06_1604109213-yase,24.4605,640,360,yuv420p,30.0,240,8,479769
0_16_06_1604887219-yase,40.2711,1080,1920,yuv420p,30.0,240,8,2368573
0_16_06_1605123635-yase,20.8074,1920,1080,yuv420p,30.0,240,8,5959401
0_16_06_1605752254-yase,36.8598,720,1280,yuv420p,30.0,240,8,4552339
0_16_06_1606437811-yase,29.8597,1920,1080,yuv420p,30.0,240,8,3744049
0_16_06_1607978206-yase,57.414,1088,1920,yuv420p,20.0,160,8,3979765
0_16_06_1608184350-yase,50.2127,3840,2160,yuv420p,50.0,400,8,9071540
0_16_06_1609184138-yase,38.2321,1920,1080,yuv420p,30.0,240,8,4433396
0_16_06_1609307604-yase,50.7952,2340,1080,yuv420p,30.0,240,8,2228910
0_16_06_1609666776-yase,51.1272,1920,1080,yuv420p,30.0,240,8,2090306
0_16_06_1610609590-yase,38.3633,1080,1920,yuv420p,30.0,240,8,1288859
0_16_06_1610936992-yase,53.738,1920,1080,yuv420p,30.0,240,8,4392595
0_16_06_1611722543-yase,50.4052,2460,1080,yuv420p,27.0,216,8,2820895
0_16_06_1611745643-yase,30.9381,640,360,yuv420p,30.0,240,8,565246
0_16_06_1612722213-yase,60.5587,1920,1080,yuv420p,30.0,240,8,2033578
0_16_06_1613429811-yase,54.0397,1920,1080,yuv420p,30.0,240,8,2808143
0_16_06_1613583489-yase,45.6104,1280,720,yuv420p,25.0,200,8,1992169
0_16_06_1614466010-yase,62.6414,1080,1578,yuv420p,30.0,240,8,302219
0_16_06_1614509398-yase,37.8423,1920,1080,yuv420p,30.0,240,8,2492258
0_16_06_1615496753-yase,41.6515,1920,1080,yuv420p,30.0,240,8,5945964
0_16_06_1615767728-yase,30.5473,1080,1080,yuv420p,28.0,224,8,1129291
0_16_06_1616939042-yase,37.8511,1280,720,yuv420p,30.0,240,8,1457836
0_16_06_1618859065-yase,43.9072,1920,1080,yuv420p,30.0,240,8,3581098
0_16_06_1619316856-yase,35.6004,1280,720,yuv420p,23.0,184,8,2183782
0_16_06_500001602138970-yase,23.9593,720,1214,yuv420p,24.0,192,8,2698282
0_16_06_500001604385535-yase,56.5233,1080,1440,yuv420p,30.0,240,8,1333621
0_16_06_500001607309666-yase,31.4799,1920,1080,yuv420p,30.0,240,8,1400323
0_16_06_500001607534406-yase,47.9093,1920,1080,yuv420p,30.0,240,8,3655124
0_16_06_500001609379597-yase,49.2356,1920,1080,yuv420p,30.0,240,8,7369554
0_16_06_500001610391911-yase,27.6318,864,480,yuv420p,30.0,240,8,810801
0_16_06_500001611476113-yase,48.5041,1920,1078,yuv420p,30.0,240,8,1219938
0_16_06_500001611740014-yase,61.7835,1080,1920,yuv420p,30.0,240,8,1402619
0_16_06_500001612595908-yase,23.6678,1920,1080,yuv420p,30.0,240,8,3853678
0_16_06_500001614740616-yase,40.1967,1920,1080,yuv420p,30.0,240,8,4070633
0_16_06_500001615595037-yase,31.2732,640,480,yuv420p,25.0,200,8,1029171
0_16_06_500001617545439-yase,52.2407,1080,2160,yuv420p,30.0,240,8,585428
0_16_06_500001620262517-yase,53.7811,1048,1920,yuv420p,30.0,240,8,1741408
0_16_07_1601321974-yase,34.4552,1920,860,yuv420p,30.0,240,8,5039023
0_16_07_1601980401-yase,51.4788,1440,1080,yuv420p,23.976023976023978,192,8,4274439
0_16_07_1602204873-yase,32.3681,1280,720,yuv420p,25.0,200,8,1506265
0_16_07_1603555862-yase,39.0286,1280,712,yuv420p,30.00030000300003,241,8,1204840
0_16_07_1603754674-yase,55.3508,1920,1080,yuv420p,30.0,240,8,3212342
0_16_07_1605228399-yase,55.866,720,1280,yuv420p,20.0,160,8,1838550
0_16_07_1608332903-yase,45.3582,1920,1080,yuv420p,59.94005994005994,480,8,4953106
0_16_07_1609422185-yase,57.1172,1920,1080,yuv420p,30.0,240,8,4255126
0_16_07_1609485861-yase,25.5657,1728,1080,yuv420p,30.0,240,8,2614054
0_16_07_1611323471-yase,59.578,3200,1600,yuv420p,59.0,472,8,8558339
0_16_07_1612461503-yase,34.444,3840,2160,yuv420p,30.0,240,8,17174647
0_16_07_1612738190-yase,47.5977,1920,1080,yuv420p,60.0,480,8,924365
0_16_07_1615067406-yase,60.7473,1920,864,yuv420p,24.0,192,8,208478
0_16_07_1615435380-yase,43.6503,1728,1080,yuv420p,30.0,240,8,335325
0_16_07_1618075917-yase,17.6812,1920,1080,yuv420p,25.0,200,8,4411067
0_16_07_1619648326-yase,57.6862,1080,1920,yuv420p,30.0,240,8,2660278
0_16_07_500001604227031-yase,31.4344,2340,1080,yuv420p,30.0,240,8,6599395
0_16_07_500001604801190-yase,40.1302,1440,1080,yuv420p,30.0,240,8,3744800
0_16_07_500001611835750-yase,27.1724,640,360,yuv420p,30.0,240,8,342211
0_16_08_25626942656-yase,21.8508,3840,2160,yuv420p,30.0,240,8,4911237
0_16_08_25637229573-yase,37.3256,1080,1920,yuv420p,30.0,240,8,2118753
0_16_08_25647651955-yase,41.1913,1920,1080,yuv420p,30.0,240,8,1607984
0_16_08_25651778444-yase,32.0297,1080,1920,yuv420p,30.0,240,8,962966
0_16_08_25655514824-yase,58.3871,1920,1080,yuv420p,30.0,240,8,1595645
0_16_08_25682444628-yase,52.4892,888,1078,yuvj420p,30.0,240,8,2830669
0_16_08_25684348831-yase,50.5871,2880,2160,yuv420p,30.0,240,8,7979595
0_16_08_25684414072-yase,55.8009,1920,1080,yuv420p,24.0,192,8,362074
0_16_08_25692735101-yase,63.6535,720,1280,yuv420p,30.0,240,8,921408
0_16_08_25712854874-yase,64.6398,1088,1920,yuv420p,22.0,176,8,1138821
0_16_08_25723342392-yase,60.8007,1920,1080,yuv420p,29.97002997002997,240,8,2494326
0_16_08_25727929809-yase,49.4813,1088,1920,yuv420p,22.0,176,8,2121113
0_16_08_25741230998-yase,34.1976,1920,1080,yuv420p,30.0,240,8,2555297
0_16_08_25755256305-yase,56.5066,1080,1162,yuv420p,30.0,240,8,2022713
0_16_08_25755911490-yase,34.1807,1920,1080,yuv420p,30.0,240,8,2207183
0_16_08_25769673242-yase,39.3596,544,680,yuv420p,30.0,240,8,314161
0_16_08_25789467347-yase,26.5415,1920,1080,yuv420p,30.0,240,8,7893257
0_16_08_25804736937-yase,63.283,800,1280,yuv420p,59.94005994005994,480,8,3236749
0_16_08_25804800527-yase,29.7277,1920,1080,yuv420p,30.0,240,8,4474513
0_16_08_25808997836-yase,58.439,3840,2160,yuv420p,30.0,240,8,12415417
0_16_08_25819352298-yase,20.0904,1656,1080,yuv420p,30.0,240,8,3090262
0_16_08_25864768472-yase,34.7284,1280,720,yuv420p,30.0,240,8,3932963
0_16_08_25898061114-yase,54.274,1280,720,yuv420p,50.0,400,8,2602471
0_16_08_25927616069-yase,50.3746,1914,1080,yuv420p,30.0,240,8,3181969
0_16_08_25937379715-yase,24.9476,1920,1080,yuv420p,30.0,240,8,5258295
0_16_08_25960252286-yase,55.8942,1920,1080,yuv420p,30.0,240,8,3450530
0_16_08_25979846759-yase,39.4013,1440,1080,yuv420p,60.0,480,8,2564266
0_16_08_500001662873028-yase,44.8189,1136,688,yuv420p,30.0,240,8,1252966
0_17_05_1601251317-yase,45.8603,1280,720,yuv420p,30.0,240,8,1653865
0_17_05_1602791782-yase,50.7766,1080,1920,yuv420p,30.0,240,8,2339041
0_17_05_1603665853-yase,52.5798,1920,1080,yuv420p,25.0,200,8,3691538
0_17_05_1604069794-yase,18.3757,1920,1080,yuv420p,25.0,200,8,2478744
0_17_05_1604437857-yase,44.6437,2160,3840,yuv420p,30.0,240,8,15325844
0_17_05_1605706303-yase,48.0808,720,1280,yuv420p,30.0,240,8,972702
0_17_05_1607417595-yase,30.4809,1920,1080,yuv420p,30.0,240,8,3405678
0_17_05_1608111923-yase,55.8739,1080,1920,yuv420p,25.0,200,8,3721697
0_17_05_1608688785-yase,53.5131,2160,3840,yuv420p,30.0,240,8,8139668
0_17_05_1609153881-yase,28.7534,1920,1080,yuv420p,30.0,240,8,3627040
0_17_05_1609782385-yase,62.2064,1080,1920,yuv420p,30.0,240,8,5257635
0_17_05_1610978825-yase,18.4962,1920,1080,yuv420p,30.0,240,8,2760494
0_17_05_1611041212-yase,65.5209,1920,1080,yuv420p,25.0,200,8,2832477
0_17_05_1611598453-yase,21.1103,1080,1920,yuv420p,30.0,240,8,2085857
0_17_05_1612378565-yase,26.5644,1920,1080,yuv420p,30.0,240,8,2044483
0_17_05_1615092115-yase,37.4187,1080,1920,yuv420p,25.0,200,8,5209622
0_17_05_1617138356-yase,61.4694,1080,1920,yuv420p,30.0,240,8,7807795
0_17_05_1621230090-yase,45.955,1080,1920,yuv420p,30.0,240,8,1268480
0_17_06_1601212177-yase,36.2247,1920,1080,yuv420p,30.0,240,8,2068806
0_17_06_1601568493-yase,61.2704,1080,1920,yuv420p,25.0,200,8,2457966
0_17_06_1602252624-yase,63.0625,1920,1080,yuv420p,25.0,200,8,7792892
0_17_06_1603268904-yase,55.1244,1080,1920,yuv420p,25.0,200,8,2837683
0_17_06_1603439911-yase,40.9999,1080,1920,yuv420p,30.0,240,8,6034762
0_17_06_1604218205-yase,40.2588,1920,1080,yuv420p,50.0,400,8,1960733
0_17_06_1604575238-yase,44.9118,1920,1080,yuv420p,25.0,200,8,2703180
0_17_06_1605242179-yase,38.2734,1920,1080,yuv420p,50.0,400,8,1860941
0_17_06_1605573062-yase,67.0212,1080,1920,yuv420p,30.0,240,8,6992817
0_17_06_1605584712-yase,35.5719,1080,1920,yuv420p,30.0,240,8,1995451
0_17_06_1606446035-yase,51.7016,1920,1080,yuv420p,30.0,240,8,6348187
0_17_06_1607400572-yase,53.8859,1080,1920,yuv420p,30.0,240,8,6139891
0_17_06_1607430046-yase,43.1297,1080,1920,yuv420p,30.0,240,8,2034413
0_17_06_1608319976-yase,59.2871,1080,1920,yuv420p,25.0,200,8,1749309
0_17_06_1608725068-yase,31.3293,1920,1080,yuv420p,30.0,240,8,4027805
0_17_06_1608922353-yase,59.1747,1440,1080,yuv420p,30.0,240,8,2921985
0_17_06_1609498277-yase,36.0228,1920,1080,yuv420p,30.0,240,8,4115641
0_17_06_1609640355-yase,61.0189,1920,1080,yuv420p,30.0,240,8,5199210
0_17_06_1611891314-yase,31.328,1920,1080,yuv420p,30.0,240,8,2828505
0_17_06_1611896145-yase,52.2458,1080,1920,yuv420p,25.0,200,8,4965473
0_17_06_1614630881-yase,24.0709,918,516,yuv420p,25.0,200,8,1296699
0_17_06_1616118362-yase,57.2017,1920,1080,yuv420p,30.0,240,8,5100760
0_17_06_1621249043-yase,43.5721,1280,720,yuv420p,25.0,200,8,2091466
0_17_07_1601214314-yase,31.6431,1920,1080,yuv420p,30.0,240,8,1622291
0_17_07_1601214894-yase,37.2121,1920,1080,yuv420p,30.0,240,8,2734904
0_17_07_1601227300-yase,52.5947,1920,1080,yuv420p,30.0,240,8,1347125
0_17_07_1601411522-yase,60.7164,1920,1080,yuv420p,30.0,240,8,1716509
0_17_07_1601648110-yase,57.0928,1080,1920,yuv420p,25.0,200,8,4212704
0_17_07_1601704471-yase,24.2358,1080,1920,yuv420p,25.0,200,8,1385753
